playerID,G,AB,R,H,HR,RBI,SB,BB,SO,seasons,BA,OBP,HR_rate,K_rate,inducted
clarkho01,1272,4813,548,1230,27,304.0,151.0,365,362.0,10,0.25555786411801373,0.3080339899575126,0.005609806773322252,0.07521296488676502,0
clarkja01,1994,6847,1118,1826,340,1180.0,77.0,1262,1441.0,18,0.2666861399152914,0.38081144407448514,0.04965678399298963,0.2104571345114649,0
clarkjo01,546,1974,254,432,24,232.0,31.0,81,382.0,12,0.2188449848024316,0.24963503649635035,0.0121580547112462,0.19351570415400202,1
clarkto02,1559,4532,629,1188,251,824.0,6.0,527,1209.0,15,0.2621359223300971,0.3389998023324768,0.05538393645189762,0.26676963812886145,0
clarkwi02,1976,7173,1186,2176,284,1205.0,67.0,937,1190.0,15,0.30335982155304614,0.3838471023427867,0.03959291788651889,0.16589990241182212,0
claytro01,2108,7379,935,1904,110,723.0,231.0,565,1415.0,17,0.25802954329854993,0.31080060422960726,0.014907168993088494,0.19176040113836562,0
clemero01,2433,9454,1416,3000,240,1305.0,83.0,621,1230.0,18,0.31732599957689867,0.3594044665012407,0.025386079966151893,0.13010365982652847,1
cobbty01,3035,11436,2247,4189,117,1944.0,896.0,1249,680.0,24,0.3662994053864988,0.4286953094205755,0.010230849947534103,0.059461350122420424,1
cochrmi01,1482,5169,1041,1652,119,832.0,64.0,857,217.0,13,0.3195976010833817,0.41636242947228674,0.02302186109498936,0.04198104082027471,1
colavro01,1841,6503,971,1730,374,1159.0,19.0,951,880.0,14,0.26603106258649856,0.35967265897504697,0.05751191757650315,0.13532215900353683,0
colemvi01,1371,5406,849,1425,28,346.0,752.0,477,960.0,13,0.26359600443951164,0.3233044365119837,0.005179430262671106,0.17758046614872364,0
collied01,2826,9949,1821,3315,47,1300.0,741.0,1499,467.0,25,0.3331993165142225,0.42051013277428373,0.0047240928736556435,0.04693939089355714,1
colliji01,1725,6795,1055,1999,65,983.0,194.0,426,266.0,14,0.294186902133922,0.33582606287217837,0.009565857247976454,0.03914643119941133,1
collish01,1799,6390,747,1687,22,709.0,225.0,331,575.0,16,0.2640062597809077,0.30025293855081087,0.0034428794992175274,0.08998435054773082,0
combsea01,1455,5746,1186,1866,58,632.0,96.0,670,278.0,12,0.3247476505395057,0.39526184538653364,0.010093978419770276,0.04838148277062304,1
comisch01,1390,5796,992,1529,28,883.0,416.0,197,132.0,13,0.2638026224982747,0.28800266978141165,0.004830917874396135,0.022774327122153208,0
conceda01,2488,8723,993,2326,101,950.0,321.0,736,1186.0,19,0.2666513814054798,0.32371286605349403,0.011578585349077153,0.13596239825748022,0
coninje01,2024,6957,870,1982,214,1071.0,54.0,671,1168.0,17,0.28489291361218916,0.3477975878342947,0.030760385223515884,0.1678884576685353,0
connoro01,1998,7797,1620,2467,138,1323.0,244.0,1002,455.0,18,0.3164037450301398,0.3942493465166496,0.017699115044247787,0.05835577786328075,1
conrowi01,1374,5061,605,1257,22,452.0,262.0,345,481.0,11,0.24836988737403676,0.29633740288568255,0.0043469670025686625,0.09504050582888757,0
coombja01,460,1110,123,261,4,100.0,21.0,59,191.0,14,0.23513513513513515,0.2737382378100941,0.0036036036036036037,0.17207207207207206,0
coopece01,1896,7349,1012,2192,241,1125.0,89.0,448,911.0,17,0.29827187372431624,0.3385917660638707,0.0327935773574636,0.12396244386991427,0
coopewa01,1473,4702,573,1341,173,812.0,18.0,309,357.0,18,0.2851977881752446,0.3292755936938735,0.03679285410463633,0.07592513823904722,0
coopewi01,521,1227,111,293,6,106.0,12.0,47,140.0,15,0.23879380603096984,0.2668759811616955,0.004889975550122249,0.11409942950285248,0
corcola01,326,1289,192,287,2,111.0,5.0,52,187.0,8,0.22265321955003878,0.25279642058165547,0.0015515903801396431,0.14507370054305663,0
corcoto01,2205,8824,1189,2259,34,1137.0,388.0,384,447.0,18,0.25600634632819586,0.28703301476976545,0.0038531278331822303,0.050657298277425204,0
courtcl01,946,2796,260,750,38,313.0,3.0,264,143.0,11,0.26824034334763946,0.33137254901960783,0.013590844062947067,0.05114449213161659,0
covelst01,451,1058,70,168,1,81.0,0.0,53,309.0,14,0.15879017013232513,0.19891989198919893,0.000945179584120983,0.29206049149338376,1
coxbi02,1058,3712,470,974,66,351.0,42.0,298,218.0,11,0.26239224137931033,0.3172069825436409,0.017780172413793104,0.05872844827586207,0
cramedo01,2239,9140,1357,2705,37,842.0,62.0,572,345.0,20,0.2959518599562363,0.3374176276771005,0.004048140043763676,0.03774617067833698,0
crandde01,1573,5026,585,1276,179,657.0,26.0,424,477.0,16,0.25387982491046557,0.3119266055045872,0.03561480302427378,0.09490648627138878,0
cravaga01,1220,3951,575,1134,119,719.0,89.0,561,578.0,11,0.2870159453302961,0.37566489361702127,0.03011895722601873,0.1462920779549481,0
crawfca02,1716,6655,998,1931,136,766.0,480.0,377,1067.0,15,0.2901577761081893,0.3282138794084187,0.020435762584522916,0.16033057851239668,0
crawfsa01,2517,9570,1391,2961,97,1519.0,366.0,760,580.0,19,0.3094043887147335,0.36021297192642787,0.010135841170323928,0.06060606060606061,1
crigelo01,1012,3202,337,709,11,342.0,58.0,309,225.0,16,0.22142410993129294,0.2899458843634292,0.003435352904434728,0.0702685821361649,0
critzhu01,1478,5930,832,1591,38,531.0,97.0,289,257.0,12,0.26829679595278244,0.30229940504904323,0.0064080944350758855,0.0433389544688027,0
cronijo01,2124,7579,1233,2285,170,1424.0,87.0,1059,700.0,20,0.30149096186832036,0.38712664968742766,0.022430399788890356,0.09236046971896028,1
crosefr01,1683,6277,1006,1541,98,649.0,113.0,792,799.0,17,0.245499442408794,0.3300325364266516,0.015612553767723435,0.127290106738888,0
crossla01,2277,9084,1338,2651,47,1378.0,303.0,466,217.0,21,0.29183179216204314,0.3263874345549738,0.005173932188463232,0.02388815499779833,0
crowlte01,865,1518,174,379,42,229.0,3.0,222,181.0,15,0.24967061923583664,0.3454022988505747,0.02766798418972332,0.11923583662714098,0
cruiswa01,736,2321,293,644,30,272.0,49.0,238,250.0,10,0.2774666092201637,0.34466588511137164,0.012925463162429988,0.1077121930202499,0
cruzjo01,2353,7917,1036,2251,165,1077.0,317.0,898,1031.0,19,0.2843248705317671,0.3572319909245604,0.020841227737779463,0.13022609574333713,0
cuccito01,1704,6184,730,1729,94,884.0,42.0,579,497.0,15,0.27959249676584735,0.34126866775099807,0.01520051746442432,0.08036869340232859,0
cuddymi01,1536,5488,809,1522,197,794.0,75.0,527,1101.0,15,0.27733236151603496,0.34064837905236905,0.035896501457725945,0.2006195335276968,0
cummica01,247,1068,149,227,0,107.0,3.0,16,51.0,6,0.21254681647940074,0.22416974169741696,0.0,0.047752808988764044,0
cuyleki01,1879,7161,1305,2299,128,1065.0,328.0,676,752.0,18,0.3210445468509985,0.3796095444685466,0.01787459851975981,0.10501326630358888,1
dahlebi01,2444,9036,1590,2461,84,1234.0,548.0,1064,759.0,21,0.2723550243470562,0.349009900990099,0.009296148738379814,0.08399734395750331,0
damonjo01,2490,9736,1668,2769,235,1139.0,408.0,1003,1257.0,18,0.28440838126540674,0.3512431325076823,0.024137222678718158,0.12910846343467544,0
danniha01,890,2971,363,847,57,397.0,13.0,187,217.0,10,0.2850891955570515,0.32742241925269155,0.019185459441265568,0.07303938067990576,0
darkal01,1828,7219,1064,2089,126,757.0,59.0,430,534.0,14,0.2893752597312647,0.3293240946528958,0.017453940989056657,0.07397146419171631,0
daubeja01,2014,7673,1117,2326,56,722.0,251.0,623,489.0,15,0.3031408836178809,0.3554725168756027,0.007298318780138147,0.06372996220513488,0
dauerri01,1140,3829,448,984,43,372.0,6.0,297,219.0,10,0.25698615826586574,0.31047018904508,0.011230086184382345,0.05719509010185427,0
daultda01,1161,3630,511,891,137,588.0,50.0,629,726.0,14,0.24545454545454545,0.35689128903498474,0.03774104683195592,0.2,0
davalvi01,1458,4017,510,1122,36,329.0,125.0,212,422.0,16,0.2793129200896191,0.3154410026010877,0.008961911874533234,0.10505352252925068,0
davisch01,2436,8673,1240,2380,350,1372.0,142.0,1194,1698.0,19,0.2744148506860371,0.36221749265227526,0.04035512510088781,0.19578000691802144,0
daviser01,1626,5321,938,1430,282,934.0,349.0,740,1398.0,17,0.26874647622627323,0.3580267282626629,0.05299755685021613,0.26273256906596504,0
davisge01,2372,9045,1545,2665,73,1440.0,619.0,874,613.0,20,0.29463792150359314,0.35678999899183383,0.008070757324488668,0.0677722498618021,1
davisha01,1755,6653,1001,1841,75,951.0,285.0,525,644.0,22,0.27671727040432886,0.3296182780718863,0.01127310987524425,0.09679843679543064,0
davissp01,1458,4255,388,1312,77,647.0,6.0,386,326.0,16,0.30834312573443007,0.3658694246929541,0.01809635722679201,0.07661574618096358,0
davisto02,1999,7223,811,2121,153,1052.0,136.0,381,754.0,18,0.2936452997369514,0.3290373487638085,0.021182334210161982,0.10438875813373945,0
daviswi02,2429,9174,1217,2561,182,1053.0,398.0,418,977.0,18,0.27915849138870724,0.31057130942452044,0.019838674514933506,0.1064966208851101,0
dawsoan01,2627,9927,1373,2774,438,1591.0,314.0,589,1509.0,21,0.279439911352876,0.3197984024343857,0.04412209126624358,0.15200967059534604,1
decindo01,1649,5809,778,1505,237,879.0,58.0,618,904.0,15,0.2590807367877432,0.3303251906021472,0.04079876054398347,0.15562058874160786,0
delahed01,1837,7510,1600,2597,101,1466.0,456.0,742,439.0,16,0.34580559254327564,0.40462918080465343,0.013448735019973368,0.05845539280958722,1
delgaca01,2035,7283,1241,2038,473,1512.0,14.0,1109,1745.0,17,0.2798297404915557,0.375,0.06494576410819718,0.23959906631882466,0
demosbi01,813,2897,538,685,4,275.0,167.0,339,17.0,20,0.23645150155333103,0.3164400494437577,0.001380738695201933,0.005868139454608215,0
dempsri01,1766,4692,525,1093,96,471.0,20.0,592,736.0,24,0.23294970161977835,0.31888720666161996,0.020460358056265986,0.1568627450980392,0
dennyje01,1237,4946,714,1286,74,667.0,130.0,173,602.0,13,0.2600080873433077,0.2850166048056261,0.014961585119288313,0.12171451678123736,0
dentbu01,1392,4512,451,1114,40,423.0,17.0,328,349.0,12,0.24689716312056736,0.29793388429752066,0.008865248226950355,0.07734929078014184,0
derripa01,579,1260,70,220,2,102.0,0.0,16,219.0,15,0.1746031746031746,0.18495297805642633,0.0015873015873015873,0.1738095238095238,0
dickebi01,1789,6300,930,1969,202,1209.0,37.0,678,289.0,17,0.31253968253968256,0.37933505302378906,0.032063492063492065,0.04587301587301587,1
dihigma99,471,1666,344,518,79,361.0,49.0,220,22.0,12,0.31092436974789917,0.391304347826087,0.047418967587034816,0.013205282112845138,1
dimagdo01,1399,5640,1046,1680,87,618.0,100.0,750,571.0,11,0.2978723404255319,0.38028169014084506,0.015425531914893617,0.10124113475177304,0
dimagjo01,1736,6821,1390,2214,361,1537.0,30.0,790,369.0,13,0.32458583785368716,0.39469189331231114,0.052924791086350974,0.05409763964228119,1
dinnebi01,417,1143,99,219,1,60.0,29.0,80,221.0,12,0.19160104986876642,0.24448078495502862,0.0008748906386701663,0.19335083114610674,0
disarga01,1086,3744,444,966,28,355.0,47.0,154,306.0,12,0.25801282051282054,0.28732683427398664,0.007478632478632479,0.08173076923076923,0
dixonra01,585,2111,503,695,75,456.0,107.0,272,13.0,14,0.3292278540975841,0.40579101972303816,0.035528185693983895,0.006158218853623875,0
dobyla01,1674,5883,1080,1697,273,1093.0,64.0,945,1012.0,17,0.28845826959034504,0.3869361452841242,0.046404895461499236,0.17202107768145505,1
doerrbo01,1865,7093,1094,2042,223,1247.0,54.0,809,608.0,14,0.28788946849006064,0.36079473550999747,0.03143944734245031,0.08571831383053714,1
donaljo01,405,1225,96,292,4,86.0,19.0,132,133.0,6,0.2383673469387755,0.3124539425202653,0.0032653061224489797,0.10857142857142857,0
donaljo03,274,1012,149,287,6,140.0,31.0,71,3.0,8,0.283596837944664,0.33056325023084027,0.005928853754940711,0.0029644268774703555,0
donlimi01,1049,3854,669,1282,51,543.0,213.0,312,311.0,12,0.3326414115204982,0.38262121939510324,0.013233004670472236,0.08069538142189933,0
donovbi01,459,1302,142,251,7,95.0,36.0,77,342.0,18,0.19278033794162827,0.2378535170413343,0.005376344086021506,0.2626728110599078,0
donovpa01,1824,7505,1321,2256,16,738.0,518.0,457,334.0,17,0.300599600266489,0.3407435317759357,0.0021319120586275817,0.04450366422385077,0
dooinre01,1290,4004,333,961,10,344.0,133.0,155,328.0,15,0.24000999000999002,0.26833373407069006,0.0024975024975024975,0.08191808191808192,0
doughpa01,1233,4558,678,1294,17,413.0,261.0,378,460.0,10,0.2838964458095656,0.3387358184764992,0.0037297060114085123,0.10092145677928917,0
downibr01,2344,7853,1188,2099,275,1073.0,50.0,1197,1127.0,20,0.2672863873678849,0.3641988950276243,0.035018464281166437,0.14351203361772571,0
doyleja01,1569,6055,977,1811,25,971.0,518.0,440,281.0,17,0.2990916597853014,0.3465742879137798,0.004128819157720892,0.046407927332782824,0
doylela01,1766,6509,960,1887,74,793.0,298.0,625,378.0,14,0.28990628360731296,0.35211662461452203,0.01136887386695345,0.05807343677984329,0
drewjd01,1566,5173,944,1437,242,795.0,87.0,862,1137.0,14,0.2777885173013725,0.3809444904722452,0.04678136477865842,0.2197950898898125,0
dropowa01,1288,4124,478,1113,152,704.0,5.0,328,582.0,13,0.2698836081474297,0.32367475292003595,0.03685741998060136,0.1411251212415131,0
drysddo01,547,1169,96,218,29,113.0,0.0,60,370.0,14,0.1864841745081266,0.22620016273393004,0.02480752780153978,0.3165098374679213,1
duffyhu01,1737,7044,1554,2293,106,1302.0,574.0,664,268.0,17,0.3255252697331062,0.38362740010378826,0.015048268029528676,0.0380465644520159,1
duganjo01,1447,5410,665,1516,42,571.0,37.0,250,419.0,14,0.28022181146025876,0.31201413427561836,0.007763401109057301,0.07744916820702404,0
dunlafr01,965,3974,759,1159,41,366.0,85.0,283,263.0,12,0.29164569703069954,0.3387361992013155,0.01031706089582285,0.06618017111222949,0
dunnad01,2001,6883,1097,1631,462,1168.0,63.0,1317,2379.0,14,0.23696062763329942,0.3595121951219512,0.06712189452273717,0.34563417114630246,0
dunnja01,490,1622,197,397,1,164.0,55.0,83,122.0,8,0.24475955610357583,0.28152492668621704,0.0006165228113440197,0.0752157829839704,0
dunstsh01,1814,5927,736,1597,150,668.0,212.0,203,1000.0,18,0.2694449131094989,0.2936378466557912,0.025307912940779484,0.16871941960519657,0
durhara01,1975,7408,1249,2054,192,875.0,273.0,820,1201.0,14,0.27726781857451405,0.34929508993680114,0.02591792656587473,0.16212203023758098,0
durocle01,1637,5350,575,1320,24,567.0,31.0,377,480.0,17,0.2467289719626168,0.29631569757290027,0.004485981308411215,0.08971962616822429,0
dyeje01,1763,6487,984,1779,325,1072.0,46.0,597,1308.0,14,0.2742407892708494,0.33540372670807456,0.050100200400801605,0.20163403730538,0
dykesji01,2282,8046,1108,2256,108,1071.0,70.0,958,850.0,22,0.2803877703206562,0.3569524655708574,0.013422818791946308,0.10564255530698484,0
dykstle01,1278,4559,802,1298,81,404.0,285.0,640,503.0,12,0.28471155955253347,0.37276399307559144,0.017767054178547927,0.1103312129853038,0
eckstda01,1311,5041,701,1414,35,392.0,123.0,376,418.0,10,0.2804999008133307,0.33044120361823887,0.006943066851815116,0.08292005554453481,0
edmonji01,2011,6858,1251,1949,393,1199.0,67.0,998,1729.0,17,0.284193642461359,0.37512729124236255,0.05730533683289589,0.2521143190434529,0
edwarha01,735,2191,285,613,51,276.0,9.0,208,264.0,11,0.2797809219534459,0.3422259274697791,0.02327704244637152,0.1204929256047467,0
edwarjo01,1470,4577,430,1106,81,524.0,15.0,465,635.0,14,0.24164299759667904,0.31158270527568427,0.017697181559973782,0.13873716408127595,0
ehmkeho01,429,1009,71,210,0,73.0,5.0,26,111.0,15,0.20812685827552033,0.22801932367149758,0.0,0.11000991080277503,0
eisenji01,1422,3995,492,1160,52,477.0,105.0,324,435.0,15,0.2903629536921151,0.34359805510534847,0.013016270337922404,0.10888610763454318,0
elberki01,1292,4561,647,1235,10,535.0,213.0,427,166.0,14,0.2707739530804648,0.33319967923015237,0.0021925016443762333,0.03639552729664547,0
elliobo01,1978,7141,1064,2061,170,1195.0,60.0,967,604.0,15,0.2886150399103767,0.3734583127775037,0.02380618960929842,0.08458199131774262,0
ellsbja01,1235,4846,749,1376,104,512.0,343.0,399,737.0,11,0.283945522080066,0.33841754051477596,0.021460998761865455,0.15208419314898886,0
ennisde01,1903,7254,985,2063,288,1284.0,45.0,597,719.0,14,0.2843948166528812,0.3388103426315119,0.03970223325062035,0.09911772814998622,0
erstada01,1654,6024,913,1697,124,699.0,179.0,475,939.0,14,0.2817065073041169,0.33420526234805353,0.020584329349269587,0.15587649402390438,0
ethiean01,1455,4800,641,1367,162,687.0,29.0,519,938.0,12,0.28479166666666667,0.3545779281819891,0.03375,0.19541666666666666,0
evansda01,2687,8973,1344,2223,414,1354.0,98.0,1605,1410.0,21,0.2477432296890672,0.3618831537152581,0.04613841524573721,0.15713808090939485,0
evansdw01,2606,8996,1470,2446,385,1384.0,78.0,1391,1697.0,20,0.27189862160960426,0.36940406277077115,0.0427967985771454,0.18863939528679413,0
eversjo01,1784,6137,919,1659,12,538.0,324.0,778,293.0,18,0.2703275215903536,0.35242227042660884,0.001955352778230406,0.04774319700179241,1
ewingbu01,1315,5363,1129,1625,71,883.0,354.0,392,294.0,18,0.3030020510908074,0.35047784535186793,0.013238858847659891,0.05482006339735223,1
faberre01,670,1269,98,170,3,70.0,7.0,169,479.0,20,0.13396375098502758,0.2357440890125174,0.002364066193853428,0.37746256895193064,1
fairlro01,2442,7184,931,1913,215,1044.0,35.0,1052,877.0,21,0.2662861915367483,0.3600048567265663,0.02992761692650334,0.12207683741648107,0
fellebo01,570,1282,99,193,8,99.0,1.0,100,505.0,18,0.15054602184087362,0.21201157742402316,0.0062402496099844,0.39391575663026523,1
fergujo01,1013,3001,407,719,122,445.0,22.0,562,607.0,14,0.23958680439853383,0.35952848722986247,0.04065311562812396,0.20226591136287905,0
fernato01,2158,7911,1057,2276,94,844.0,246.0,690,784.0,17,0.2877006699532297,0.3448436228345541,0.011882189356592087,0.09910251548476805,0
ferreri01,1884,6028,687,1692,28,734.0,29.0,931,277.0,18,0.28069011280690115,0.3769219715476362,0.0046449900464499,0.045952222959522226,1
ferrewe01,548,1176,175,329,38,208.0,2.0,129,185.0,15,0.27976190476190477,0.35095785440613025,0.03231292517006803,0.15731292517006804,0
fieldce01,1470,5157,744,1313,319,1008.0,2.0,693,1316.0,13,0.25460539073104516,0.3429059829059829,0.06185766918751212,0.25518712429707197,0
fieldpr01,1611,5821,862,1645,319,1028.0,18.0,847,1155.0,12,0.2825974918398901,0.3737252549490102,0.05480158048445284,0.19841951554715684,0
figgich01,1282,4701,708,1298,35,403.0,341.0,540,832.0,12,0.2761114656456073,0.35069643197863004,0.007445224420336099,0.17698362050627525,0
finlest01,2583,9397,1443,2548,304,1167.0,320.0,844,1299.0,19,0.2711503671384484,0.3312176545259252,0.03235075023943812,0.1382356071086517,0
fiskca01,2499,8756,1276,2356,376,1330.0,128.0,849,1386.0,24,0.26907263590680675,0.3336803748047892,0.0429419826404751,0.15829145728643215,1
fitzsfr01,513,1155,112,231,14,103.0,0.0,36,177.0,19,0.2,0.22418136020151133,0.012121212121212121,0.15324675324675324,0
fletcar01,1533,5541,684,1534,32,675.0,160.0,203,355.0,13,0.27684533477711604,0.3024025069637883,0.005775130842808157,0.064067857787403,0
flickel01,1483,5597,950,1752,48,756.0,330.0,597,567.0,13,0.3130248347328926,0.3792379722311915,0.008576022869394318,0.10130427014472039,1
flintsi01,760,2913,380,687,21,295.0,12.0,54,471.0,13,0.23583934088568487,0.24974721941354905,0.007209062821833162,0.16168898043254376,0
floodcu01,1759,6357,851,1861,85,636.0,88.0,444,609.0,15,0.29274815164385715,0.3389207469489781,0.013371086990718893,0.09579990561585654,0
floydcl01,1621,5319,824,1479,233,865.0,148.0,601,1064.0,17,0.27805978567399886,0.35135135135135137,0.0438052265463433,0.20003760105282947,0
fonsele01,937,3404,518,1075,31,485.0,64.0,186,199.0,12,0.31580493537015275,0.3512534818941504,0.009106933019976499,0.05846063454759107,0
fordwh01,500,1023,91,177,3,69.0,3.0,113,224.0,16,0.17302052785923755,0.25528169014084506,0.002932551319648094,0.21896383186705767,1
fosteed02,1500,5652,732,1490,6,451.0,195.0,528,316.0,13,0.2636234961075725,0.32653721682847897,0.0010615711252653928,0.055909412597310686,0
fostege01,1977,7023,986,1925,348,1239.0,51.0,666,1419.0,18,0.274099387726043,0.33697489920665885,0.049551473729175566,0.20205040580948314,0
foxne01,2367,9232,1279,2663,35,790.0,76.0,719,216.0,19,0.2884532062391681,0.3398653401668174,0.003791161178509532,0.02339688041594454,1
foxxji01,2317,8134,1751,2646,534,1922.0,87.0,1452,1311.0,20,0.3253012048192771,0.4274984352180263,0.06565035652815343,0.16117531349889352,1
frasech01,459,1319,134,235,3,96.0,19.0,81,295.0,14,0.17816527672479152,0.2257142857142857,0.002274450341167551,0.22365428354814254,0
freehbi01,1774,6073,706,1591,200,758.0,24.0,626,753.0,15,0.2619792524287831,0.3309449171518137,0.032932652725177015,0.12399143751029146,0
freembu01,1126,4208,588,1235,82,713.0,92.0,272,388.0,11,0.29348859315589354,0.33638392857142857,0.019486692015209126,0.09220532319391635,0
fregoji01,1902,6523,844,1726,151,706.0,76.0,715,1097.0,18,0.26460217691246357,0.33724785852445427,0.02314885788747509,0.16817415299708724,0
frencla01,570,1057,83,199,1,84.0,3.0,48,210.0,14,0.18826868495742669,0.2235294117647059,0.000946073793755913,0.1986754966887417,0
friscfr01,2311,9112,1532,2880,105,1244.0,419.0,728,272.0,19,0.3160667251975417,0.36666666666666664,0.011523266022827041,0.029850746268656716,1
frymatr01,1698,6481,895,1776,223,1022.0,72.0,602,1369.0,13,0.2740317852183305,0.33573344627982493,0.034408270328652985,0.21123283443912977,0
furcara01,1614,6477,1063,1817,113,587.0,314.0,643,910.0,14,0.280531110081828,0.3455056179775281,0.017446348618187432,0.14049714373938552,0
furilca01,1806,6378,895,1910,192,1058.0,48.0,514,436.0,15,0.29946691752900595,0.3517121300058038,0.030103480714957668,0.06835998745688304,0
gaettga01,2507,8951,1130,2280,360,1341.0,96.0,634,1602.0,20,0.25472014300078205,0.3040166927490871,0.0402189699474919,0.17897441626633895,0
gagliph01,702,1411,150,336,14,159.0,5.0,163,184.0,12,0.23812898653437278,0.3170266836086404,0.009922041105598866,0.13040396881644223,0
galanau01,1742,5937,1004,1706,100,830.0,123.0,979,393.0,16,0.2873505137274718,0.3882301908617698,0.01684352366515075,0.06619504800404244,0
galaran01,2257,8096,1195,2333,399,1425.0,128.0,583,2003.0,19,0.28816699604743085,0.3359834082267542,0.049283596837944664,0.24740612648221344,0
galvipu01,731,2748,278,552,5,220.0,23.0,38,631.0,15,0.20087336244541484,0.21177315147164394,0.001819505094614265,0.22962154294032022,1
gamblos01,1584,4502,656,1195,200,666.0,47.0,610,546.0,17,0.26543758329631273,0.3530907668231612,0.0444247001332741,0.1212794313638383,0
gantro01,1832,6449,1080,1651,321,1008.0,243.0,770,1411.0,16,0.2560086835168243,0.33536500900401717,0.04977515893937044,0.2187936114126221,0
garcino01,1434,5586,927,1747,229,936.0,95.0,403,554.0,14,0.31274615109201576,0.35899148438804473,0.040995345506623704,0.0991765127103473,0
gardnje02,698,2487,473,703,3,232.0,136.0,362,18.0,13,0.28266988339364696,0.37381537381537383,0.0012062726176115801,0.007237635705669481,0
garneph01,1860,6136,780,1594,109,738.0,225.0,564,842.0,16,0.25977835723598436,0.322089552238806,0.017764015645371577,0.13722294654498043,0
garvest01,2332,8835,1143,2599,272,1308.0,83.0,479,1003.0,19,0.29417091114883986,0.330470259823921,0.03078664402942841,0.11352574985851727,0
gehrich01,2323,8860,1774,2839,184,1427.0,181.0,1186,372.0,19,0.32042889390519186,0.4006569779016524,0.02076749435665914,0.04198645598194131,1
gehrilo01,2164,8001,1888,2721,493,1995.0,102.0,1508,790.0,17,0.3400824896887889,0.4447365653591335,0.06161729783777028,0.0987376577927759,1
gelbech01,876,2869,398,766,17,350.0,34.0,290,245.0,9,0.26699198326943185,0.3342830009496676,0.0059254095503659815,0.08539560822586267,0
geronce01,1522,3780,460,977,51,392.0,82.0,354,746.0,15,0.25846560846560845,0.3219641993226899,0.013492063492063493,0.19735449735449737,0
giambja01,2260,7267,1227,2010,440,1441.0,20.0,1366,1572.0,20,0.2765928168432641,0.3910575697903394,0.06054768129902298,0.21632035227741847,0
gibsobo01,596,1328,132,274,24,144.0,13.0,63,415.0,17,0.2063253012048193,0.24227174694464415,0.018072289156626505,0.3125,1
gibsojo99,766,2768,733,1007,197,872.0,44.0,400,20.0,16,0.3638005780346821,0.4441287878787879,0.07117052023121387,0.0072254335260115606,1
gibsoki01,1635,5798,985,1553,255,870.0,284.0,718,1285.0,17,0.26785098309761984,0.3485267034990792,0.043980682994135906,0.22162814763711625,0
gilesbr02,1847,6527,1121,1897,287,1078.0,109.0,1183,835.0,15,0.29063888463306264,0.39948119325551235,0.04397119656810173,0.12793013635667227,0
gilliji01,2094,7600,1255,2021,65,624.0,219.0,1102,416.0,17,0.26592105263157895,0.3588830153987589,0.008552631578947369,0.05473684210526316,0
glassja01,1737,7033,1164,2041,27,827.0,372.0,440,212.0,17,0.2902033271719039,0.3319951826575672,0.003839044504478885,0.03014360870183421,0
glaustr01,1537,5410,889,1375,320,950.0,56.0,854,1377.0,13,0.2541589648798521,0.35584291187739464,0.059149722735674676,0.25452865064695007,0
glavito02,709,1323,93,246,1,90.0,1.0,101,329.0,22,0.18594104308390022,0.24367977528089887,0.0007558578987150416,0.24867724867724866,1
gleaski01,1968,7459,1022,1946,15,824.0,329.0,501,408.0,22,0.26089288108325515,0.30741206030150753,0.002010993430754793,0.054699021316530365,0
gonzaad01,1929,7139,997,2050,317,1202.0,6.0,782,1401.0,15,0.28715506373441657,0.35753061482136095,0.044403978148200025,0.1962459728253257,0
gonzaca01,1377,5033,821,1432,234,785.0,122.0,448,1240.0,12,0.2845221537850189,0.3430031016237913,0.046493145241406714,0.24637393204848004,0
gonzaju03,1689,6556,1061,1936,434,1404.0,26.0,457,1273.0,17,0.2953020134228188,0.3412234421788108,0.06619890176937157,0.1941732763880415,0
gonzalu01,2591,9157,1412,2591,354,1439.0,128.0,1155,1218.0,19,0.28295293218302936,0.363266097750194,0.03865894943758873,0.13301299552255105,0
gonzami01,1042,2829,283,717,13,263.0,52.0,231,198.0,17,0.25344644750795337,0.30980392156862746,0.004595263343937788,0.06998939554612937,0
gordojo01,1566,5707,914,1530,253,975.0,89.0,759,702.0,11,0.2680918170667601,0.35400556758428703,0.04433152269143158,0.12300683371298406,1
gosgeji01,705,1815,197,411,30,177.0,25.0,217,316.0,10,0.22644628099173553,0.3090551181102362,0.01652892561983471,0.17410468319559227,0
gosligo01,2287,8656,1483,2735,248,1609.0,175.0,949,585.0,18,0.31596580406654345,0.3835502342529932,0.02865064695009242,0.06758317929759704,1
gowdyha01,1050,2735,270,738,21,322.0,59.0,311,247.0,17,0.26983546617915904,0.34438608010505584,0.007678244972577696,0.09031078610603291,0
gracema01,2245,8065,1179,2445,173,1146.0,70.0,1075,642.0,16,0.3031618102913825,0.3851203501094092,0.021450712957222565,0.0796032238065716,0
grandcu01,2057,7236,1217,1800,344,937.0,153.0,924,1916.0,16,0.24875621890547264,0.3338235294117647,0.04754007739082366,0.26478717523493644,0
granted01,990,3385,399,844,5,277.0,153.0,233,370.0,10,0.24933530280649926,0.29767827529021557,0.0014771048744460858,0.10930576070901034,0
grantge01,1444,4989,912,1508,105,712.0,132.0,717,526.0,13,0.3022649829625175,0.3899404135997196,0.021046301864101023,0.10543195029063941,0
